Customer_Id,Category_Name,value
9027,person_income,80000
9028,person_income,30000
9028,loan_amnt,5300
9028,person_age,25
9028,loan_grade,C
9029,loan_amnt,12000
9029,person_income,107004
9029,loan_grade,C
9029,person_age,30
9030,person_income,49510
9030,loan_grade,B
9030,loan_amnt,4000
9030,person_age,44
9031,person_age,25
9031,loan_grade,D
9031,loan_amnt,10000
9031,person_income,42910
9032,person_age,22
9032,loan_grade,B
9032,loan_amnt,8000
9032,person_income,65000
9033,loan_grade,B
9033,person_income,150000
9033,person_age,25
9033,loan_amnt,25000
9034,loan_amnt,6000
9034,person_age,26
9034,person_income,76486
9034,loan_grade,A
9035,person_age,27
9035,loan_amnt,7200
9035,loan_grade,A
9035,person_income,60000
9036,person_age,24
9036,person_income,26000
9036,loan_grade,C
9036,loan_amnt,5375
9037,loan_grade,C
9037,person_age,24
9037,person_income,52000
9037,loan_amnt,1200
9038,loan_grade,C
9038,person_age,21
9038,person_income,75000
9038,loan_amnt,17950
9039,loan_grade,A
9039,person_income,81204
9039,loan_amnt,3600
9039,person_age,32
9040,loan_amnt,10000
9040,person_income,50000
9040,loan_grade,A
9040,person_age,25
9041,person_income,95000
9041,loan_amnt,2400
9041,person_age,29
9041,loan_grade,C
9042,loan_amnt,9600
9042,person_income,49000
9042,loan_grade,A
9042,person_age,23
9043,person_income,39000
9043,loan_grade,C
9043,loan_amnt,6600
9043,person_age,31
9044,person_income,300000
9044,loan_amnt,20000
9044,loan_grade,A
9044,person_age,26
9045,loan_amnt,3250
9045,person_income,32450
9045,loan_grade,A
9045,person_age,26
9046,loan_amnt,8400
9046,loan_grade,A
9046,person_income,52000
9046,person_age,23
9047,person_age,35
9047,loan_grade,B
9047,loan_amnt,35000
9047,person_income,139000
9048,loan_grade,B
9048,loan_amnt,7200
9048,person_income,50000
9048,person_age,24
9049,person_age,33
9049,loan_grade,C
9049,person_income,285000
9049,loan_amnt,10000
9050,loan_amnt,10000
9050,person_age,27
9050,person_income,64000
9050,loan_grade,C
9051,loan_grade,A
9051,person_age,30
9051,person_income,49000
9051,loan_amnt,3500
9052,person_age,38
9052,person_income,74000
9052,loan_grade,C
9052,loan_amnt,9000
9053,loan_amnt,18500
9053,loan_grade,C
9053,person_age,30
9053,person_income,52000
9054,loan_grade,A
9054,person_income,51000
9054,loan_amnt,9000
9054,person_age,24
9055,person_income,58000
9055,loan_grade,B
9055,loan_amnt,3000
9055,person_age,22
9056,loan_amnt,17400
9056,loan_grade,A
9056,person_age,24
9056,person_income,56000
9057,person_age,31
9057,person_income,168000
9057,loan_grade,B
9057,loan_amnt,15500
9058,loan_grade,A
9058,person_age,25
9058,person_income,34600
9058,loan_amnt,8950
9059,loan_amnt,12000
9059,loan_grade,A
9059,person_income,110000
9059,person_age,28
9060,loan_amnt,2800
9060,person_income,45000
9060,person_age,22
9060,loan_grade,C
9061,person_age,42
9061,loan_grade,B
9061,person_income,140400
9061,loan_amnt,14000
9062,loan_grade,A
9062,person_income,68004
9062,loan_amnt,6800
9062,person_age,25
9063,loan_grade,C
9063,person_age,53
9063,person_income,28000
9063,loan_amnt,7000
9064,loan_amnt,2500
9064,loan_grade,A
9064,person_age,22
9064,person_income,60000
9065,person_age,32
9065,loan_amnt,3600
9065,loan_grade,A
9065,person_income,48000
9066,person_income,72444
9066,person_age,24
9066,loan_grade,B
9066,loan_amnt,25000
9067,person_age,24
9067,loan_amnt,7500
9067,loan_grade,D
9067,person_income,55000
9068,person_age,29
9068,person_income,47500
9068,loan_amnt,3500
9068,loan_grade,A
9069,person_income,68000
9069,loan_amnt,20000
9069,loan_grade,B
9069,person_age,26
9070,loan_amnt,1000
9070,loan_grade,A
9070,person_age,21
9070,person_income,15600
9071,loan_amnt,3000
9071,loan_grade,A
9071,person_age,26
9071,person_income,80000
9072,loan_amnt,5000
9072,loan_grade,A
9072,person_age,23
9072,person_income,40308
9073,loan_grade,B
9073,person_age,25
9073,person_income,123144
9073,loan_amnt,12000
9074,person_age,23
9074,loan_grade,B
9074,loan_amnt,10000
9074,person_income,115000
9075,loan_grade,A
9075,person_income,60000
9075,loan_amnt,5000
9075,person_age,26
9076,person_income,42000
9076,loan_grade,A
9076,person_age,30
9076,loan_amnt,4000
9077,loan_grade,C
9077,person_age,29
9077,loan_amnt,5000
9077,person_income,48000
9078,loan_amnt,12000
9078,loan_grade,B
9078,person_age,22
9078,person_income,90000
9079,loan_grade,A
9079,person_age,22
9079,person_income,61000
9079,loan_amnt,8000
9080,loan_amnt,2000
9080,loan_grade,A
9080,person_age,26
9080,person_income,123996
9081,loan_amnt,8000
9081,loan_grade,D
9081,person_age,24
9081,person_income,75000
9082,person_age,23
9082,loan_amnt,20000
9082,loan_grade,E
9082,person_income,101000
9083,loan_amnt,9600
9083,person_income,42000
9083,loan_grade,C
9083,person_age,42
9084,person_income,85000
9084,person_age,23
9084,loan_grade,A
9084,loan_amnt,13600
9085,loan_amnt,8000
9085,loan_grade,A
9085,person_age,28
9085,person_income,30996
9086,loan_grade,A
9086,loan_amnt,5000
9086,person_income,60000
9086,person_age,24
9087,loan_grade,B
9087,loan_amnt,11000
9087,person_income,30000
9087,person_age,35
9088,loan_amnt,5500
9088,person_age,23
9088,person_income,33000
9088,loan_grade,D
9089,loan_amnt,4800
9089,person_income,26004
9089,person_age,22
9089,loan_grade,B
9090,person_age,38
9090,loan_grade,C
9090,loan_amnt,2000
9090,person_income,16500
9091,loan_grade,C
9091,loan_amnt,3000
9091,person_income,51000
9091,person_age,25
9092,loan_grade,D
9092,person_age,33
9092,loan_amnt,24000
9092,person_income,80000
9093,loan_grade,B
9093,loan_amnt,5000
9093,person_age,27
9093,person_income,48000
9094,person_age,21
9094,loan_amnt,4600
9094,loan_grade,A
9094,person_income,51996
9095,person_income,91000
9095,loan_grade,A
9095,loan_amnt,4000
9095,person_age,35
9096,loan_amnt,14000
9096,person_income,45600
9096,person_age,23
9096,loan_grade,A
9097,loan_grade,B
9097,person_income,130000
9097,person_age,26
9097,loan_amnt,4000
9098,loan_grade,A
9098,person_income,45000
9098,loan_amnt,6000
9098,person_age,30
9099,person_income,94200
9099,loan_amnt,18000
9099,loan_grade,A
9099,person_age,23
9100,person_income,72000
9100,loan_amnt,15000
9100,person_age,25
9100,loan_grade,B
9101,person_age,31
9101,loan_amnt,9000
9101,person_income,37200
9101,loan_grade,A
9102,loan_grade,A
9102,loan_amnt,3000
9102,person_income,55000
9102,person_age,22
9103,person_income,47000
9103,loan_grade,A
9103,person_age,22
9103,loan_amnt,12000
9104,loan_grade,C
9104,person_income,125000
9104,person_age,29
9104,loan_amnt,6400
9105,loan_amnt,2200
9105,loan_grade,A
9105,person_age,31
9105,person_income,30000
9106,person_income,113000
9106,loan_grade,A
9106,loan_amnt,2100
9106,person_age,24
9107,loan_grade,A
9107,person_income,67752
9107,loan_amnt,7000
9107,person_age,23
9108,person_income,90996
9108,loan_grade,B
9108,person_age,21
9108,loan_amnt,6000
9109,loan_amnt,5000
9109,person_age,23
9109,loan_grade,A
9109,person_income,34000
9110,loan_amnt,2650
9110,person_age,23
9110,loan_grade,B
9110,person_income,46728
9111,person_age,36
9111,person_income,62000
9111,loan_grade,B
9111,loan_amnt,8000
9112,person_income,34400
9112,loan_amnt,4200
9112,person_age,26
9112,loan_grade,A
9113,loan_amnt,2200
9113,person_age,31
9113,loan_grade,A
9113,person_income,42000
9114,loan_amnt,5200
9114,person_age,41
9114,person_income,58000
9114,loan_grade,C
9115,person_age,23
9115,loan_amnt,7500
9115,person_income,42500
9115,loan_grade,A
9116,loan_amnt,16000
9116,loan_grade,B
9116,person_income,86000
9116,person_age,24
9117,person_age,24
9117,loan_amnt,6000
9117,person_income,46800
9117,loan_grade,C
9118,person_age,22
9118,loan_grade,A
9118,loan_amnt,3500
9118,person_income,75000
9119,loan_grade,C
9119,loan_amnt,5000
9119,person_age,36
9119,person_income,280000
9120,person_age,30
9120,loan_amnt,4000
9120,person_income,28500
9120,loan_grade,A
9121,person_age,30
9121,loan_amnt,15000
9121,loan_grade,A
9121,person_income,120000
9122,person_age,29
9122,loan_amnt,5000
9122,loan_grade,A
9122,person_income,40000
9123,person_age,21
9123,loan_grade,B
9123,loan_amnt,8000
9123,person_income,41200
9124,person_income,36000
9124,person_age,21
9124,loan_grade,C
9124,loan_amnt,5000
9125,person_income,49000
9125,person_age,30
9125,loan_grade,D
9125,loan_amnt,8500
9126,person_income,87600
9126,person_age,24
9126,loan_grade,C
9126,loan_amnt,10000
9127,person_age,36
9127,loan_grade,C
9127,person_income,50000
9127,loan_amnt,3125
9128,loan_grade,B
9128,person_age,28
9128,loan_amnt,6000
9128,person_income,46097
9129,loan_amnt,3000
9129,person_age,34
9129,loan_grade,B
9129,person_income,28000
9130,person_age,35
9130,loan_amnt,13650
9130,person_income,50000
9130,loan_grade,A
9131,person_age,22
9131,loan_amnt,3600
9131,person_income,37008
9131,loan_grade,B
9132,person_age,27
9132,loan_amnt,18000
9132,person_income,73200
9132,loan_grade,B
9133,loan_amnt,14950
9133,person_age,22
9133,person_income,75000
9133,loan_grade,B
9134,loan_amnt,5650
9134,person_income,20000
9134,loan_grade,D
9134,person_age,25
9135,loan_grade,C
9135,person_age,31
9135,loan_amnt,5000
9135,person_income,98000
9136,person_income,70000
9136,person_age,37
9136,loan_amnt,8400
9136,loan_grade,A
9137,person_age,28
9137,loan_grade,A
9137,loan_amnt,16700
9137,person_income,33400
9138,loan_grade,B
9138,loan_amnt,10000
9138,person_age,25
9138,person_income,60000
9139,loan_grade,A
9139,person_age,21
9139,loan_amnt,7000
9139,person_income,41000
9140,loan_grade,A
9140,person_age,23
9140,person_income,40000
9140,loan_amnt,4000
9141,loan_amnt,10000
9141,person_income,90000
9141,loan_grade,B
9141,person_age,32
9142,person_age,24
9142,loan_amnt,15000
9142,person_income,75000
9142,loan_grade,B
9143,loan_grade,A
9143,loan_amnt,18000
9143,person_income,95000
9143,person_age,28
9144,person_income,35300
9144,loan_amnt,7500
9144,person_age,35
9144,loan_grade,C
9145,loan_amnt,4800
9145,person_income,61000
9145,loan_grade,C
9145,person_age,30
9146,person_income,50400
9146,loan_amnt,5000
9146,loan_grade,B
9146,person_age,23
9147,person_age,37
9147,person_income,63000
9147,loan_grade,B
9147,loan_amnt,5000
9148,person_age,23
9148,loan_grade,C
9148,loan_amnt,5750
9148,person_income,42000
9149,person_age,27
9149,person_income,37000
9149,loan_grade,C
9149,loan_amnt,8000
9150,loan_amnt,10000
9150,person_income,37000
9150,loan_grade,A
9150,person_age,30
9151,loan_grade,C
9151,person_income,58000
9151,loan_amnt,7500
9151,person_age,42
9152,person_age,26
9152,loan_grade,B
9152,person_income,41784
9152,loan_amnt,11500
9153,loan_amnt,12000
9153,person_age,25
9153,person_income,42900
9153,loan_grade,A
9154,loan_amnt,15000
9154,loan_grade,B
9154,person_income,62916
9154,person_age,21
9155,loan_grade,B
9155,person_age,27
9155,loan_amnt,24100
9155,person_income,140000
9156,loan_amnt,3500
9156,person_income,49000
9156,loan_grade,A
9156,person_age,23
9157,loan_amnt,16000
9157,person_income,53684
9157,loan_grade,D
9157,person_age,21
9158,loan_amnt,7000
9158,person_income,42000
9158,loan_grade,D
9158,person_age,43
9159,loan_amnt,12000
9159,loan_grade,B
9159,person_age,59
9159,person_income,175000
9160,person_income,82000
9160,person_age,25
9160,loan_amnt,9200
9160,loan_grade,A
9161,person_age,35
9161,person_income,105000
9161,loan_grade,B
9161,loan_amnt,24000
9162,person_income,222000
9162,loan_amnt,13000
9162,loan_grade,A
9162,person_age,34
9163,person_age,23
9163,person_income,88000
9163,loan_amnt,5000
9163,loan_grade,B
9164,person_income,102000
9164,loan_amnt,6000
9164,loan_grade,A
9164,person_age,27
9165,loan_amnt,1600
9165,person_income,60000
9165,loan_grade,C
9165,person_age,23
9166,loan_amnt,4000
9166,person_age,23
9166,loan_grade,A
9166,person_income,32000
9167,loan_amnt,12000
9167,person_age,32
9167,loan_grade,A
9167,person_income,106000
9168,person_income,52000
9168,loan_grade,B
9168,person_age,24
9168,loan_amnt,10000
9169,person_age,36
9169,loan_grade,A
9169,person_income,46000
9169,loan_amnt,8000
9170,loan_grade,A
9170,person_income,85000
9170,person_age,23
9170,loan_amnt,7000
9171,person_income,92000
9171,person_age,23
9171,loan_amnt,18000
9171,loan_grade,C
9172,person_age,22
9172,loan_grade,C
9172,person_income,28800
9172,loan_amnt,4000
9173,loan_amnt,30000
9173,person_age,25
9173,loan_grade,A
9173,person_income,120000
9174,loan_grade,A
9174,person_age,34
9174,person_income,48000
9174,loan_amnt,10000
9175,loan_amnt,8000
9175,loan_grade,A
9175,person_income,28000
9175,person_age,23
9176,loan_grade,C
9176,person_income,40000
9176,person_age,28
9176,loan_amnt,5600
9177,person_income,130000
9177,person_age,38
9177,loan_amnt,30000
9177,loan_grade,B
9178,person_age,34
9178,loan_amnt,5125
9178,person_income,63500
9178,loan_grade,A
9179,loan_amnt,6000
9179,loan_grade,B
9179,person_age,23
9179,person_income,60000
9180,person_income,38400
9180,loan_grade,A
9180,person_age,24
9180,loan_amnt,4200
9181,loan_amnt,8800
9181,person_age,35
9181,person_income,46000
9181,loan_grade,C
9182,person_age,22
9182,loan_amnt,2500
9182,person_income,32500
9182,loan_grade,A
9183,loan_grade,B
9183,loan_amnt,5000
9183,person_age,32
9183,person_income,42000
9184,loan_grade,C
9184,person_age,23
9184,person_income,215000
9184,loan_amnt,35000
9185,person_age,22
9185,loan_amnt,2600
9185,person_income,20160
9185,loan_grade,A
9186,person_age,30
9186,person_income,72000
9186,loan_grade,C
9186,loan_amnt,20000
9187,loan_grade,B
9187,person_income,38400
9187,person_age,26
9187,loan_amnt,7200
9188,person_age,24
9188,loan_amnt,10000
9188,loan_grade,B
9188,person_income,41004
9189,loan_amnt,8000
9189,loan_grade,C
9189,person_income,55000
9189,person_age,23
9190,loan_amnt,5200
9190,person_age,30
9190,loan_grade,B
9190,person_income,55684
9191,loan_amnt,6000
9191,person_income,100000
9191,loan_grade,A
9191,person_age,24
9192,loan_grade,B
9192,person_income,31000
9192,person_age,28
9192,loan_amnt,3000
9193,person_age,22
9193,person_income,17400
9193,loan_grade,B
9193,loan_amnt,1000
9194,person_age,26
9194,person_income,75000
9194,loan_grade,C
9194,loan_amnt,4000
9195,person_age,25
9195,person_income,69996
9195,loan_grade,B
9195,loan_amnt,25000
9196,person_age,22
9196,loan_grade,D
9196,person_income,50400
9196,loan_amnt,12000
9197,person_income,145000
9197,person_age,33
9197,loan_grade,C
9197,loan_amnt,1800
9198,person_age,28
9198,person_income,56461
9198,loan_grade,E
9198,loan_amnt,5400
9199,loan_grade,D
9199,person_income,69000
9199,person_age,26
9199,loan_amnt,16000
9200,loan_amnt,5000
9200,loan_grade,B
9200,person_income,69996
9200,person_age,24
9201,person_age,23
9201,loan_grade,B
9201,person_income,35000
9201,loan_amnt,5000
9202,person_age,23
9202,loan_grade,B
9202,person_income,60000
9202,loan_amnt,12000
9203,loan_amnt,6000
9203,person_income,52000
9203,person_age,25
9203,loan_grade,A
9204,loan_grade,E
9204,person_age,28
9204,person_income,95827
9204,loan_amnt,16000
9205,person_age,29
9205,person_income,56048
9205,loan_amnt,4800
9205,loan_grade,A
9206,loan_amnt,11500
9206,loan_grade,A
9206,person_age,24
9206,person_income,62500
9207,person_income,99000
9207,person_age,31
9207,loan_amnt,12000
9207,loan_grade,C
9208,loan_grade,B
9208,loan_amnt,10000
9208,person_income,55000
9208,person_age,22
9209,person_income,51000
9209,loan_amnt,7600
9209,loan_grade,C
9209,person_age,25
9210,person_income,40000
9210,person_age,23
9210,loan_grade,A
9210,loan_amnt,6000
9211,person_income,46000
9211,loan_amnt,18000
9211,loan_grade,A
9211,person_age,27
9212,person_income,130000
9212,loan_grade,A
9212,person_age,27
9212,loan_amnt,10000
9213,loan_amnt,20000
9213,loan_grade,A
9213,person_age,24
9213,person_income,80000
9214,person_age,24
9214,person_income,30000
9214,loan_grade,B
9214,loan_amnt,6500
9215,loan_grade,A
9215,person_income,40610
9215,loan_amnt,3500
9215,person_age,26
9216,loan_grade,B
9216,person_income,70000
9216,loan_amnt,5000
9216,person_age,38
9217,person_age,27
9217,loan_amnt,20000
9217,person_income,100000
9217,loan_grade,B
9218,loan_amnt,20000
9218,person_income,190000
9218,loan_grade,D
9218,person_age,33
9219,person_income,70000
9219,loan_grade,B
9219,person_age,22
9219,loan_amnt,2000
9220,loan_grade,A
9220,loan_amnt,8000
9220,person_age,27
9220,person_income,52000
9221,loan_grade,B
9221,person_age,28
9221,person_income,57000
9221,loan_amnt,6800
9222,loan_grade,A
9222,person_income,55000
9222,loan_amnt,4500
9222,person_age,24
9223,person_income,35000
9223,loan_grade,B
9223,person_age,38
9223,loan_amnt,5600
9224,loan_amnt,5500
9224,person_income,30000
9224,person_age,25
9224,loan_grade,A
9225,loan_grade,C
9225,person_income,58000
9225,loan_amnt,17500
9225,person_age,25
9226,loan_grade,C
9226,loan_amnt,10000
9226,person_income,36000
9226,person_age,21
9227,loan_amnt,10000
9227,loan_grade,B
9227,person_income,60000
9227,person_age,25
9228,person_income,39900
9228,loan_amnt,12000
9228,loan_grade,B
9228,person_age,25
9229,person_age,25
9229,loan_amnt,6000
9229,loan_grade,A
9229,person_income,84000
9230,person_age,27
9230,loan_amnt,8500
9230,loan_grade,B
9230,person_income,42000
9231,person_age,26
9231,person_income,75000
9231,loan_grade,A
9231,loan_amnt,10000
9232,person_age,29
9232,person_income,200000
9232,loan_grade,B
9232,loan_amnt,16000
9233,loan_grade,B
9233,loan_amnt,25000
9233,person_age,35
9233,person_income,75000
9234,person_income,60000
9234,loan_grade,B
9234,loan_amnt,12500
9234,person_age,25
9235,loan_grade,D
9235,person_income,72000
9235,loan_amnt,10000
9235,person_age,25
9236,loan_amnt,12000
9236,loan_grade,B
9236,person_income,150000
9236,person_age,34
9237,person_age,22
9237,loan_grade,B
9237,loan_amnt,6900
9237,person_income,28000
9238,loan_amnt,10000
9238,person_income,65000
9238,person_age,22
9238,loan_grade,C
9239,loan_grade,A
9239,loan_amnt,8000
9239,person_income,40000
9239,person_age,21
9240,loan_grade,C
9240,person_age,23
9240,person_income,52000
9240,loan_amnt,8000
9241,person_age,23
9241,person_income,45000
9241,loan_amnt,4000
9241,loan_grade,D
9242,loan_amnt,14400
9242,loan_grade,B
9242,person_age,24
9242,person_income,67500
9243,loan_grade,A
9243,person_income,152000
9243,person_age,26
9243,loan_amnt,17500
9244,person_age,39
9244,loan_grade,B
9244,loan_amnt,4600
9244,person_income,90000
9245,loan_grade,C
9245,person_income,40000
9245,person_age,30
9245,loan_amnt,4200
9246,loan_grade,B
9246,loan_amnt,2925
9246,person_income,27000
9246,person_age,22
9247,loan_grade,B
9247,person_income,80004
9247,loan_amnt,5500
9247,person_age,31
9248,person_age,41
9248,loan_grade,B
9248,loan_amnt,20800
9248,person_income,70000
9249,person_age,31
9249,loan_grade,A
9249,loan_amnt,20000
9249,person_income,80000
9250,loan_amnt,7350
9250,person_age,22
9250,loan_grade,C
9250,person_income,34800
9251,loan_grade,A
9251,loan_amnt,7000
9251,person_income,41779
9251,person_age,29
9252,loan_amnt,4500
9252,person_age,24
9252,loan_grade,A
9252,person_income,54100
9253,loan_amnt,9600
9253,loan_grade,A
9253,person_income,65450
9253,person_age,24
9254,person_age,23
9254,loan_amnt,15000
9254,loan_grade,D
9254,person_income,74000
9255,person_income,54000
9255,loan_amnt,9600
9255,loan_grade,B
9255,person_age,27
9256,person_income,66996
9256,loan_grade,B
9256,person_age,24
9256,loan_amnt,10000
9257,person_age,24
9257,loan_amnt,28000
9257,loan_grade,D
9257,person_income,105018
9258,person_income,96000
9258,loan_amnt,5000
9258,loan_grade,B
9258,person_age,28
9259,person_age,30
9259,loan_grade,C
9259,loan_amnt,12900
9259,person_income,96000
9260,person_income,63844
9260,person_age,27
9260,loan_grade,A
9260,loan_amnt,20000
9261,loan_grade,B
9261,person_income,61000
9261,loan_amnt,12000
9261,person_age,26
9262,loan_grade,C
9262,person_income,60000
9262,person_age,23
9262,loan_amnt,7000
9263,loan_amnt,4000
9263,person_age,29
9263,loan_grade,A
9263,person_income,51540
9264,loan_grade,C
9264,person_income,50000
9264,loan_amnt,7000
9264,person_age,23
9265,person_age,26
9265,person_income,104004
9265,loan_grade,C
9265,loan_amnt,15000
9266,person_age,41
9266,loan_amnt,8800
9266,loan_grade,B
9266,person_income,102300
9267,person_age,23
9267,loan_grade,A
9267,loan_amnt,17825
9267,person_income,79000
9268,person_income,45691
9268,person_age,22
9268,loan_amnt,7000
9268,loan_grade,A
9269,person_age,22
9269,loan_amnt,9000
9269,person_income,62400
9269,loan_grade,A
9270,person_age,22
9270,loan_amnt,9600
9270,loan_grade,B
9270,person_income,48000
9271,loan_grade,B
9271,person_age,26
9271,loan_amnt,5000
9271,person_income,25000
9272,person_age,26
9272,person_income,38400
9272,loan_grade,D
9272,loan_amnt,7500
9273,person_income,40000
9273,loan_amnt,1200
9273,person_age,23
9273,loan_grade,B
9274,person_age,25
9274,loan_grade,D
9274,loan_amnt,8500
9274,person_income,90000
9275,loan_grade,C
9275,loan_amnt,4000
9275,person_income,42000
9275,person_age,41
9276,loan_amnt,13000
9276,person_age,28
9276,person_income,70000
9276,loan_grade,B
9277,loan_grade,A
9277,person_age,46
9277,loan_amnt,6000
9277,person_income,47000
9278,person_age,22
9278,loan_grade,B
9278,person_income,53000
9278,loan_amnt,6500
9279,loan_grade,A
9279,person_age,30
9279,loan_amnt,14000
9279,person_income,85634
9280,loan_grade,C
9280,person_age,24
9280,person_income,40000
9280,loan_amnt,3000
9281,loan_grade,D
9281,person_income,90000
9281,person_age,36
9281,loan_amnt,20000
9282,person_age,22
9282,loan_grade,A
9282,loan_amnt,6400
9282,person_income,50000
9283,loan_grade,D
9283,person_income,50000
9283,person_age,24
9283,loan_amnt,15000
9284,person_age,23
9284,loan_amnt,12000
9284,loan_grade,A
9284,person_income,113000
9285,person_age,22
9285,loan_amnt,4800
9285,person_income,48000
9285,loan_grade,A
9286,loan_grade,B
9286,person_income,14088
9286,loan_amnt,1500
9286,person_age,23
9287,person_income,90000
9287,loan_grade,A
9287,person_age,25
9287,loan_amnt,10000
9288,person_income,30000
9288,loan_grade,C
9288,person_age,22
9288,loan_amnt,4100
9289,person_age,29
9289,loan_amnt,16000
9289,person_income,150000
9289,loan_grade,B
9290,loan_grade,B
9290,person_age,22
9290,person_income,100000
9290,loan_amnt,12000
9291,loan_grade,B
9291,person_age,23
9291,person_income,189996
9291,loan_amnt,24000
9292,person_age,27
9292,person_income,46000
9292,loan_grade,A
9292,loan_amnt,18000
9293,person_income,300000
9293,person_age,26
9293,loan_grade,D
9293,loan_amnt,25000
9294,person_income,30000
9294,loan_amnt,4200
9294,loan_grade,A
9294,person_age,34
9295,loan_grade,A
9295,person_income,20000
9295,person_age,29
9295,loan_amnt,3000
9296,loan_grade,C
9296,person_income,48000
9296,person_age,29
9296,loan_amnt,9600
9297,person_income,44160
9297,loan_grade,D
9297,person_age,22
9297,loan_amnt,12000
9298,person_income,75000
9298,person_age,27
9298,loan_amnt,10000
9298,loan_grade,A
9299,loan_amnt,10000
9299,person_age,23
9299,loan_grade,A
9299,person_income,80000
9300,loan_amnt,4000
9300,person_age,21
9300,loan_grade,A
9300,person_income,35000
9301,loan_amnt,9000
9301,person_income,180000
9301,person_age,31
9301,loan_grade,C
9302,person_age,30
9302,loan_grade,B
9302,person_income,45000
9302,loan_amnt,3250
9303,person_age,31
9303,loan_grade,D
9303,loan_amnt,10000
9303,person_income,110000
9304,person_age,27
9304,loan_amnt,6000
9304,person_income,72000
9304,loan_grade,A
9305,loan_amnt,7000
9305,person_income,67000
9305,loan_grade,A
9305,person_age,35
9306,loan_amnt,8400
9306,loan_grade,E
9306,person_age,25
9306,person_income,36000
9307,person_income,50000
9307,loan_grade,B
9307,loan_amnt,21850
9307,person_age,29
9308,person_age,29
9308,person_income,35000
9308,loan_amnt,7000
9308,loan_grade,C
9309,loan_amnt,4000
9309,person_age,31
9309,loan_grade,C
9309,person_income,81600
9310,person_age,26
9310,loan_amnt,15000
9310,loan_grade,B
9310,person_income,55000
9311,loan_amnt,4000
9311,person_age,22
9311,loan_grade,A
9311,person_income,25440
9312,loan_amnt,9500
9312,person_age,29
9312,loan_grade,B
9312,person_income,72000
9313,loan_amnt,12000
9313,person_income,100000
9313,loan_grade,B
9313,person_age,22
9314,person_income,67000
9314,loan_grade,A
9314,person_age,24
9314,loan_amnt,10400
9315,person_age,31
9315,loan_grade,C
9315,loan_amnt,3000
9315,person_income,53000
9316,person_age,39
9316,loan_grade,B
9316,loan_amnt,9500
9316,person_income,38604
9317,person_income,70000
9317,loan_amnt,25000
9317,person_age,24
9317,loan_grade,B
9318,person_income,100000
9318,loan_grade,A
9318,person_age,22
9318,loan_amnt,15000
9319,person_age,37
9319,person_income,67600
9319,loan_amnt,33000
9319,loan_grade,B
9320,person_age,21
9320,person_income,40200
9320,loan_grade,A
9320,loan_amnt,7200
9321,person_income,63000
9321,loan_amnt,8000
9321,person_age,32
9321,loan_grade,A
9322,loan_grade,B
9322,person_age,30
9322,loan_amnt,10000
9322,person_income,35000
9323,loan_grade,A
9323,person_income,26000
9323,loan_amnt,2500
9323,person_age,28
9324,loan_grade,A
9324,person_income,90000
9324,person_age,31
9324,loan_amnt,12000
9325,person_age,22
9325,loan_grade,B
9325,loan_amnt,6000
9325,person_income,37000
9326,loan_amnt,16750
9326,person_age,26
9326,loan_grade,C
9326,person_income,48000
9327,loan_amnt,7000
9327,loan_grade,D
9327,person_age,24
9327,person_income,52000
9328,loan_grade,B
9328,person_age,32
9328,loan_amnt,4000
9328,person_income,72000
9329,loan_amnt,12800
9329,loan_grade,A
9329,person_income,104000
9329,person_age,27
9330,loan_amnt,7000
9330,person_income,58000
9330,loan_grade,A
9330,person_age,24
9331,person_income,110000
9331,loan_amnt,12000
9331,person_age,24
9331,loan_grade,A
9332,person_income,42000
9332,loan_amnt,5000
9332,loan_grade,A
9332,person_age,22
9333,loan_amnt,12000
9333,loan_grade,A
9333,person_age,23
9333,person_income,75000
9334,person_age,26
9334,person_income,60000
9334,loan_grade,A
9334,loan_amnt,16000
9335,loan_grade,C
9335,person_income,74000
9335,loan_amnt,1200
9335,person_age,26
9336,person_age,30
9336,person_income,100000
9336,loan_grade,D
9336,loan_amnt,10000
9337,person_income,31776
9337,person_age,32
9337,loan_grade,C
9337,loan_amnt,3400
9338,person_income,46000
9338,loan_grade,A
9338,loan_amnt,4800
9338,person_age,24
9339,person_age,35
9339,loan_amnt,15000
9339,loan_grade,B
9339,person_income,94000
9340,loan_amnt,20000
9340,loan_grade,A
9340,person_age,43
9340,person_income,145000
9341,loan_amnt,6000
9341,loan_grade,A
9341,person_age,22
9341,person_income,30000
9342,loan_amnt,4800
9342,loan_grade,B
9342,person_income,95000
9342,person_age,32
9343,loan_grade,D
9343,person_income,44000
9343,loan_amnt,10000
9343,person_age,21
9344,person_income,48000
9344,loan_grade,A
9344,person_age,25
9344,loan_amnt,11000
9345,person_income,30000
9345,loan_amnt,3000
9345,person_age,32
9345,loan_grade,D
9346,person_income,170000
9346,loan_amnt,25000
9346,person_age,30
9346,loan_grade,D
9347,loan_grade,C
9347,loan_amnt,5275
9347,person_age,24
9347,person_income,57600
9348,person_income,30000
9348,loan_grade,A
9348,loan_amnt,10000
9348,person_age,32
9349,loan_grade,C
9349,person_age,22
9349,loan_amnt,1600
9349,person_income,60000
9350,loan_amnt,15000
9350,loan_grade,A
9350,person_age,28
9350,person_income,60000
9351,loan_amnt,4000
9351,loan_grade,B
9351,person_income,44000
9351,person_age,34
9352,loan_amnt,14000
9352,loan_grade,B
9352,person_age,22
9352,person_income,36000
